699,Quadpro ITeS Ltd.,IT Services & Consulting,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,8.15,8.45,4.5,8.8
700,PSUBANKICI Ltd.,Miscellaneous,NaN,Near 52 Week High,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,0.0,58.95
701,Quantum Nifty 50 ETF,ETF,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,2308.31,2326.0,1773.8,2370.0
702,PTC India Ltd.,Power Generation/Distribution,216.95,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,212.8,219.15,84.0,219.15
864,Tungabhadra Pulp & Board Mills Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
703,QMS Medical Allied Services Ltd.,Medical Equipment/Supplies/Accessories,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,126.15,128.5,121.0,198.9
704,Quick Heal Technologies Ltd.,IT Services & Consulting,479.5,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,477.4,501.0,125.0,516.3
705,Raam Tyres Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
740,RSWM L Ltd.,Textiles - Cotton Blended,8.46,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,8.46,8.46,6.2,13.9
706,PTC India Financial Services Ltd.,Finance - NBFC,52.94,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,47.5,54.85,12.25,54.85
707,PTC Industries Ltd.,Auto Ancillaries - Castings/Forgings,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,7015.1,7190.0,10.0,7682.55
708,PTC Industries RE Ltd.,Engineering - Construction,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1430.0,1511.0,10.0,1722.0
709,PSP Projects Ltd.,Construction - Real Estate,761.75,Company with Low Debt,MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,752.6,768.0,652.0,846.0
710,Raghoji Cement Manufacturing Co Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
711,R B Gupta Financials Ltd.,Finance - Investments,7.29,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,7.29,7.29,5.32,7.29
712,Rossell India Ltd.,Tea/Coffee,444.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,Inefficient use of shareholder funds - ROE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,445.55,455.05,221.0,549.0
713,Raajratna Metal Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
714,R Systems International Ltd.,IT Services & Consulting,553.3,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,527.1,554.3,240.0,599.0
715,Rushil Decor RE1 Ltd.,Miscellaneous,89.2,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,76.0,90.1,10.0,120.0
716,Rushil Decor - RI Ltd.,Miscellaneous,119.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,116.1,119.0,10.0,139.5
717,Rusoday Securities Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
718,Rusoday and Company Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
719,Rushabh Precision Bearings Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
720,Rupangi Impex Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
721,Rushil Decor Ltd.,Wood & Wood Products,372.05,Strong Annual EPS Growth,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,No Threat for this stock,368.95,378.1,228.3,414.0
722,Rushil Decor - PP Ltd.,Miscellaneous,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
723,Rungta Irrigation Ltd.,Engineering - Industrial Equipments,64.0,"Strong Momentum: Price above short, medium and long term moving averages",MACD Crossover Below Signal Line,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,62.0,66.17,29.4,109.9
724,Rushil Decor - RE Ltd.,Miscellaneous,19.9,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,17.1,21.75,15.0,86.7
725,Rushabh Capital and Financial Services Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
726,Rupal Laminates Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
727,Ruchira Papers Ltd.,Paper & Forest Products,147.9,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,144.1,149.4,91.15,163.5
728,Rungta Irrigation RE Ltd.,Plastic Products,15.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,15.0,26.9,10.0,26.9
729,Rujul Finance Ltd.,Finance - General,1.33,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.33,1.33,1.15,2.37
730,Rupa and Company Ltd.,Textiles & Apparel,271.65,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,266.2,278.95,197.2,308.65
731,Runeecha Textiles Ltd.,Textiles - General,4.88,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,4.88,4.88,4.43,4.88
732,Rudrabhishek Enterprises Ltd.,Infrastructure,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,195.4,202.95,131.7,235.7
733,Rubfila International Ltd.,Auto Ancillaries - Tyres & Rubber Products,83.0,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,No Opportunity for this stock,No Threat for this stock,81.16,83.0,60.98,95.75
734,Rubber Products Ltd.,Rubber,6.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,6.45,6.45,3.2,6.51
735,Rudra Global Infra Products Ltd.,Iron & Steel,32.05,Company with high TTM EPS Growth,Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,31.0,32.6,13.56,42.4
736,Ruby Cables Ltd.,Cables - Power & Others,5.51,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,5.51,5.51,5.51,22.9
737,Ruby Mills Ltd.,Textiles & Apparel,244.85,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,RSI indicating price strength ,No Threat for this stock,241.0,245.25,137.1,271.6
738,RSWM RE Ltd.,Textile - Spinning,76.4,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,74.75,78.05,10.0,82.9
739,RSL Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
741,RT Exports Ltd.,Food Processing,37.9,Strong Annual EPS Growth,Degrowth in Revenue and Profit,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,37.9,37.9,15.7,57.15
742,RTS Power Corporation Ltd.,Electric Equipment,0.0,Strong Annual EPS Growth,Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,No Threat for this stock,156.05,156.3,108.1,211.0
743,RTCL Ltd.,Construction - Residential & Commercial Complexes,18.5,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Turnaround companies- loss to profit QoQ ,No Threat for this stock,18.5,19.49,11.25,23.95
744,RSL Textiles Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
745,Saboo Brothers Ltd.,Engineering - Industrial Equipments,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Turnaround companies- loss to profit QoQ ,No Threat for this stock,0.0,0.0,11.3,63.42
746,RSWM Ltd.,Textiles & Apparel,218.45,Growth in Net Profit with increasing Profit Margin (QoQ),Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,213.65,221.65,144.0,235.0
747,Saamya Biotech India Ltd.,Biotechnology & Medical Research,2.07,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.97,2.07,1.05,3.69
748,S K International Export Ltd.,Textiles & Apparel,17.9,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,17.9,17.9,7.0,20.7
749,RSD Finance Ltd.,Finance - NBFC,0.0,Company with Low Debt,Degrowth in Revenue and Profit,Decrease in Provision in recent results ,No Threat for this stock,0.0,0.0,NaN,NaN
750,Sayaji Hotels (Indore) Ltd.,Miscellaneous,105.86,New 52 week high today,Low Piotroski Score : Companies with weak financials,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,105.86,105.86,10.0,105.86
751,Shoppers Stop Ltd.,Retailing,707.9,Strong Annual EPS Growth,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,693.8,715.2,573.8,888.5
752,SDC Techmedia Ltd.,"Film Production, Distribution & Entertainment",10.88,"Strong Momentum: Price above short, medium and long term moving averages",Companies with High Debt,No Opportunity for this stock,No Threat for this stock,10.88,10.88,6.22,13.66
753,Sabero Organics Gujarat Ltd.,Pesticides & Agro Chemicals,175.05,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,172.25,178.75,110.2,206.9
754,Sahara One Media and Entertainment Ltd.,"Film Production, Distribution & Entertainment",15.65,Growth in Quarterly Net Profit with increasing Profit Margin (YoY),New 52 week Low,Stock with Low PE (PE < = 10) ,No Threat for this stock,15.65,15.65,15.65,40.8
755,Shree Securities Ltd.,Finance - NBFC,0.43,Growth in Net Profit with increasing Profit Margin (QoQ),Low Piotroski Score : Companies with weak financials,Stock with Low PE (PE < = 10) ,No Threat for this stock,0.42,0.44,0.37,2.39
756,Shri Aster Silicates Ltd.,Chemicals,1.28,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.28,1.28,1.17,1.36
757,Shri Bhagavati Bright Bars Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
758,Shukra Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,128.2,Company with high TTM EPS Growth,No weakness for this stock,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,125.75,128.2,41.76,262.6
760,Ruchi Infrastructure Ltd.,Vegetable Oils & Products,12.86,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,12.75,12.75,7.35,18.7
761,Shri Balaji Valve Components Ltd.,Misc. Commercial Services,291.15,Strong Annual EPS Growth,Companies with High Debt,No Opportunity for this stock,No Threat for this stock,290.0,310.0,100.0,323.0
762,Shera Energy Ltd.,Metals - Non Ferrous,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,167.55,177.9,57.0,195.0
763,Shri Bajrang Alliance Ltd.,Iron & Steel,307.0,Company with Low Debt,Decline in Net Profit (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,301.0,309.0,131.2,353.0
764,Siraga Aqua Farms & Exports Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
765,Shukra Diamond Exports Ltd.,Diamond Cutting & Jewellery & Precious Metals,11.39,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,11.39,11.39,3.15,14.28
766,Simplex Projects Ltd.,Construction - Infrastructure,10.45,Growth in Net Profit with increasing Profit Margin (QoQ),Red Flag: High Interest Payments Compared to Earnings,Turnaround companies- loss to profit QoQ ,No Threat for this stock,10.45,10.45,10.45,28.5
767,Simco Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
768,Sky Industries Ltd.,Textiles,72.01,"Strong Momentum: Price above short, medium and long term moving averages",Major fall in TTM Net Profit,No Opportunity for this stock,No Threat for this stock,71.7,75.0,55.5,89.4
769,Space Incubatrics Technologies Ltd.,Software,1.62,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,1.62,1.62,0.85,2.08
770,SRF Ltd.,Diversified,NaN,Company with Low Debt,Degrowth in Revenue and Profit,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,2293.6,2334.85,2040.0,2636.0
771,Solitaire Machine Tools Ltd.,Engineering - Industrial Equipments,84.0,Company with Low Debt,No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,83.05,89.65,36.8,105.0
803,Synergy Financial Exchange Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
772,Srestha Finvest Ltd.,Finance - Investment,1.3,Company with Low Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,1.29,1.33,0.95,1.5
773,Shri Ishar Alloy Steels Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
774,Splendid Metal Product Ltd.,Iron & Steel,0.32,Rising Net Cash Flow and Cash from Operating activity,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Positive Breakout Second Resistance  ( LTP > R2) ,Increasing Trend in Non-Core Income,0.32,0.32,0.19,0.32
775,Sri Amarnath Finance Ltd.,Finance - Investments,7.77,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,7.77,7.77,7.05,10.0
776,Sri Sarita Synthetics and Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
777,SPL Technochem Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
778,SPL Industries Ltd.,Textiles & Apparel,73.05,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,RSI indicating price strength ,No Threat for this stock,73.0,74.9,53.3,80.65
779,Spisys Ltd.,Edible Oils & Solvent Extraction,7.51,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,7.51,7.51,6.15,16.3
780,Sri Krishna Drugs Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
781,Sri Krishna Constructions (India) Ltd.,Construction - Real Estate,5.2,Growth in Net Profit with increasing Profit Margin (QoQ),"Weak Momentum: Price below Short, Medium and Long Term Averages",Stock with Low PE (PE < = 10) ,Increasing Trend in Non-Core Income,5.2,5.46,4.11,10.08
782,Stellant Securities (India) Ltd.,Finance - Investments,14.4,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,14.4,14.4,5.5,14.4
783,Syncom Healthcare Ltd.,Pharmaceuticals & Drugs,4.06,Effectively using its capital to generate profit - RoCE improving in last 2 years,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Highest Recovery from 52 Week Low ,"Degrowth in Revenue, Profits and Operating Profit Margin in recent results (QoQ)",3.95,4.33,1.09,5.79
784,Sunstar Realty Development Ltd.,Construction - Residential & Commercial Complexes,0.19,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.19,0.19,0.19,0.67
785,SPML Infra Ltd.,Construction - Infrastructure,99.09,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Highest Recovery from 52 Week Low ,No Threat for this stock,97.05,98.65,16.75,115.1
786,Super Crop Safe Ltd.,Pesticides & Agrochemicals,19.35,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,18.43,19.35,4.55,19.35
787,Sysco Industries Ltd.,Textiles & Apparel,2.81,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.81,2.81,2.09,4.2
788,Superhouse Ltd.,Leather,262.85,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,262.3,271.9,190.15,286.7
789,Systematix Corporate Services Ltd.,Finance - Investment,800.0,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,800.0,803.0,181.0,803.0
790,Syschem (India) Ltd.,Pesticides & Agrochemicals,65.76,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,RSI indicating price strength ,No Threat for this stock,65.5,69.85,0.0,69.85
791,Systematix Securities Ltd.,Finance - NBFC,7.4,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown Third Support (LTP < S3),Stock with Low PE (PE < = 10) ,No Threat for this stock,7.08,7.82,2.35,7.82
792,Super Tannery Ltd.,Leather,10.95,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,10.65,11.45,5.45,11.98
793,Syschem (India) RE Ltd.,Pharmaceuticals & Drugs,67.0,Company with high TTM EPS Growth,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,66.8,69.85,4.75,73.9
794,Syrma SGS Technology Ltd.,Miscellaneous,608.8,Company with Low Debt,MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,608.6,617.0,248.1,705.2
795,SYP Agro Foods Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
796,Synthiko Foils Ltd.,Aluminium & Aluminium Products,113.1,Growth in Net Profit with increasing Profit Margin (QoQ),Degrowth in Revenue and Profit,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,109.0,115.0,60.83,272.75
797,Syngene International Ltd.,Labs & Life Sciences Services,690.0,Effectively using its capital to generate profit - RoCE improving in last 2 years,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,686.15,700.9,545.0,860.25
1488,Uniworth International Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
798,SYNOPTICS Ltd.,Miscellaneous,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,Low Piotroski Score : Companies with weak financials,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,146.5,150.45,0.0,188.0
799,Synthetics and Chemicals Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
800,Synergy Green Industries Ltd.,Auto Ancillaries - Castings/Forgings,372.15,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,352.15,376.9,107.35,379.75
801,Syngenta India Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
802,Systel Infotech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
804,Sylvania and Laxman Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
805,Syncom Formulations Ltd.,Pharmaceuticals & Drugs,15.68,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,15.6,16.2,4.6,18.65
806,Synfosys Business Solutions Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
807,Synergy Cosmetics (Exim) Ltd.,Personal Care,0.48,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.48,0.48,0.48,0.64
808,Tecil Chemicals and Hyd. Ltd.,Chemicals,0.0,Company with Zero Promoter Pledge,Low Piotroski Score : Companies with weak financials,Stock with Low PE (PE < = 10) ,No Threat for this stock,19.9,19.9,1.8,19.9
809,Symphony Ltd.,Domestic Appliances,933.7,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,RSI indicating price strength ,No Threat for this stock,928.4,938.5,825.0,1219.0
810,Symbiox Investment & Trading Company Ltd.,Finance - Investment,3.43,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,3.35,3.62,2.55,7.39
811,Thakkers Group Ltd.,Trading,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,9.1,14.55
812,Sybly Industries Ltd.,Textiles & Apparel,0.0,Company with Zero Promoter Pledge,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,5.77,5.94,4.21,9.46
813,Sword-Edge Commercials Ltd.,Trading,0.35,No Strength for this stock,Low Piotroski Score : Companies with weak financials,RSI indicating price strength ,No Threat for this stock,0.34,0.35,0.2,1.19
814,Tirupati Inks Ltd.,Printing & Stationery,1.59,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1.59,1.6,1.59,2.0
815,Sylph Technologies Ltd.,IT Services & Consulting,4.39,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,4.39,4.39,2.21,5.3
816,Switching Technologies Gunther Ltd.,Electronics - Components,71.0,Strong Annual EPS Growth,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,67.8,71.0,26.05,83.29
817,Swojas Energy Foods Ltd.,Food Processing,9.22,Company with No Debt,Major fall in TTM Net Profit,No Opportunity for this stock,No Threat for this stock,9.22,9.4,3.0,10.95
818,Transchem Ltd.,Agriculture,28.74,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,28.11,29.3,15.75,31.8
819,Syndicate Bank,Bank - Public,15.15,Growth in Net Profit with increasing Profit Margin (QoQ),Red Flag: High Interest Payments Compared to Earnings,Decrease in NPA in recent results ,Increasing Trend in Non-Core Income,13.55,16.0,12.5,46.6
820,Systango Technologies Ltd.,Software,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,302.25,328.0,90.0,328.0
821,Titan Trading and Agencies Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
822,Titan Securities Ltd.,Finance - Investment,35.1,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,33.9,35.59,14.81,38.8
823,TVS Supply Chain Solutions Ltd.,Logistics,194.7,Strong Annual EPS Growth,MFs decreased their shareholding last quarter,Stock with Low PE (PE < = 10) ,No Threat for this stock,194.0,195.7,192.1,258.0
824,Titan Intech Ltd.,Textiles & Apparel,56.79,Growth in Net Profit with increasing Profit Margin (QoQ),No weakness for this stock,No Opportunity for this stock,No Threat for this stock,56.03,59.24,31.4,85.7
825,Twin Roses Trades & Agencies Ltd.,Trading,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,3.67,3.67
826,Tyche Industries Ltd.,Pharmaceuticals & Drugs,179.25,Company with high TTM EPS Growth,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,177.35,183.95,122.1,219.0
827,Twilight Litaka Pharma Ltd.,Pharmaceuticals,2.88,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.88,2.88,2.88,7.09
828,Twinstar Industries Ltd.,Software,0.99,Company with Zero Promoter Pledge,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,0.91,0.99,0.84,1.32
829,TVS Srichakra Ltd.,Auto Ancillaries - Tyres & Rubber Products,NaN,Strong Annual EPS Growth,Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,4380.0,4646.0,2457.6,5097.0
830,Twin Cities Infotech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
831,TV18 Broadcast Ltd.,TV Broadcasting & Software Production,66.26,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,65.0,66.95,27.35,68.7
832,Typhoon Financial Services Ltd.,Finance - General,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.0,0.0,18.95,18.95
833,Typhoon Holdings Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
834,TVS Lakshmi Credit Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,NaN,NaN,NaN,NaN
