4591,NNY,Nuveen New York Municipal Value Fund Common Stock,$8.37,-0.02,-0.238%,76893,0.0,United States,1988.0,Investment Managers,Finance,/market-activity/stocks/nny
4592,NOA,North American Construction Group Ltd. Common Shares (no par),$24.69,0.14,0.57%,50382,660224624.0,Canada,2006.0,Meat/Poultry/Fish,Consumer Staples,/market-activity/stocks/noa
4593,NOAH,Noah Holdings Limited American Depositary Shares,$12.07,0.26,2.202%,92870,771166181.0,China,2010.0,Investment Managers,Finance,/market-activity/stocks/noah
4594,NOC,Northrop Grumman Corporation Common Stock,$461.10,4.05,0.886%,574647,69181463576.0,United States,NaN,Industrial Machinery/Components,Industrials,/market-activity/stocks/noc
4595,NODK,NI Holdings Inc. Common Stock,$13.50,0.0,0.00%,6583,277770506.0,United States,2017.0,Property-Casualty Insurers,Finance,/market-activity/stocks/nodk
4596,NOG,Northern Oil and Gas Inc. Common Stock,$34.59,-0.02,-0.058%,1921443,3476559198.0,United States,2022.0,Oil & Gas Production,Energy,/market-activity/stocks/nog
4597,NOK,Nokia Corporation Sponsored American Depositary Shares,$3.54,-0.04,-1.117%,6500484,19938333419.0,Finland,1994.0,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/nok
4598,NOM,Nuveen Missouri Quality Municipal Income Fund ,$10.1115,-0.0085,-0.084%,3359,0.0,United States,1993.0,Investment Managers,Finance,/market-activity/stocks/nom
4599,NOMD,Nomad Foods Limited Ordinary Shares,$18.59,0.09,0.486%,564799,3207704500.0,United Kingdom,2016.0,Packaged Foods,Consumer Staples,/market-activity/stocks/nomd
4600,NOTE,FiscalNote Holdings Inc. Class A common stock,$1.67,-0.04,-2.339%,804450,215818480.0,United States,2022.0,EDP Services,Technology,/market-activity/stocks/note
4601,NOTV,Inotiv Inc. Common Stock,$5.58,-0.37,-6.218%,678630,143911994.0,United States,NaN,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/notv
4602,NOV,NOV Inc. Common Stock,$17.23,-0.18,-1.034%,3535837,6788681149.0,United States,NaN,Metal Fabrications,Industrials,/market-activity/stocks/nov
4603,NOVA,Sunnova Energy International Inc. Common Stock,$7.44,-1.13,-13.186%,20892999,910777711.0,United States,2019.0,Electric Utilities: Central,Utilities,/market-activity/stocks/nova
4604,NOVT,Novanta Inc. Common Stock,$158.54,0.23,0.145%,125316,5677376060.0,United States,NaN,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/novt
4605,NOVV,Nova Vision Acquisition Corp. Ordinary share,$11.90,0.255,2.19%,469,0.0,Hong Kong,2021.0,Blank Checks,Finance,/market-activity/stocks/novv
4606,NOVVW,Nova Vision Acquisition Corp. Warrant,$0.0129,0.0002,1.575%,10000,0.0,Hong Kong,2021.0,Blank Checks,Finance,/market-activity/stocks/novvw
4607,NOW,ServiceNow Inc. Common Stock,$770.97,1.76,0.229%,1297199,158048850000.0,United States,2012.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/now
4608,NPAB,New Providence Acquisition Corp. II Class A Common Stock,$10.73,0.0,0.00%,45,0.0,United States,2021.0,Blank Checks,Finance,/market-activity/stocks/npab
4609,NPABW,New Providence Acquisition Corp. II Warrant,$0.05,0.0,0.00%,1,0.0,United States,2021.0,Blank Checks,Finance,/market-activity/stocks/npabw
4610,NPCE,Neuropace Inc. Common Stock,$17.02,1.71,11.169%,105972,447348131.0,United States,2021.0,Medical Specialities,Health Care,/market-activity/stocks/npce
4611,NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,$10.34,-0.02,-0.193%,64460,0.0,NaN,2021.0,Investment Managers,Finance,/market-activity/stocks/npct
4612,NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,$17.42,0.04,0.23%,40174,0.0,NaN,2021.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/npfd
4613,NPK,National Presto Industries Inc. Common Stock,$78.79,-0.04,-0.051%,52532,558022848.0,United States,NaN,Ordnance And Accessories,Industrials,/market-activity/stocks/npk
4614,NPO,Enpro Inc. Common Stock,$158.60,1.55,0.987%,91240,3315907930.0,United States,NaN,Metal Fabrications,Industrials,/market-activity/stocks/npo
4615,NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,$10.88,0.03,0.276%,30959,0.0,United States,1993.0,Investment Managers,Finance,/market-activity/stocks/npv
4616,NPWR,NET Power Inc. Class A Common Stock,$7.86,0.01,0.127%,193339,1674693533.0,NaN,2021.0,Industrial Machinery/Components,Energy,/market-activity/stocks/npwr
4617,NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,$11.685,0.024,0.206%,31950,0.0,United States,1991.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nqp
4618,NR,Newpark Resources Inc. Common Stock,$6.24,0.05,0.808%,697458,530950137.0,United States,NaN,Metal Fabrications,Industrials,/market-activity/stocks/nr
4619,NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,$5.30,-0.434,-7.569%,64120,25713295.0,United States,2016.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrbo
4620,NRC,National Research Corporation Common Stock (Delaware),$40.00,0.33,0.832%,44018,982333200.0,United States,NaN,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/nrc
4621,NRDS,NerdWallet Inc. Class A Common Stock,$16.61,0.73,4.597%,297676,1279091170.0,United States,2021.0,EDP Services,Technology,/market-activity/stocks/nrds
4622,NRDY,Nerdy Inc. Class A Common Stock,$2.97,-0.03,-1.00%,629242,509782000.0,United States,2020.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/nrdy
4623,NREF,NexPoint Real Estate Finance Inc. Common Stock,$13.74,0.01,0.073%,20677,236766485.0,United States,2020.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nref
4624,NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,$21.19,-0.16,-0.749%,5642,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/nref^a
4625,NRG,NRG Energy Inc. Common Stock,$51.55,-0.33,-0.636%,3043763,11638156676.0,United States,NaN,Electric Utilities: Central,Utilities,/market-activity/stocks/nrg
4626,NRGV,Energy Vault Holdings Inc. Common Stock,$1.61,-0.05,-3.012%,396719,231108611.0,United States,2021.0,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/nrgv
4627,NRIM,Northrim BanCorp Inc Common Stock,$49.70,-0.57,-1.134%,6180,274614169.0,United States,NaN,Savings Institutions,Finance,/market-activity/stocks/nrim
4628,NRIX,Nurix Therapeutics Inc. Common stock,$10.20,-0.35,-3.318%,969768,498719657.0,United States,2020.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrix
4629,NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,$10.84,0.08,0.743%,209264,0.0,United States,2002.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nrk
4630,NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,$3.31,0.01,0.303%,117514,0.0,United States,2003.0,Finance/Investors Services,Finance,/market-activity/stocks/nro
4631,NRP,Natural Resource Partners LP Limited Partnership,$88.35,0.53,0.604%,10006,1116270621.0,United States,2002.0,Coal Mining,Energy,/market-activity/stocks/nrp
4632,NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,$1.27,0.01,0.794%,90448,14973300.0,Israel,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrsn
4633,NRSNW,NeuroSense Therapeutics Ltd. Warrant,$0.30,-0.08,-21.053%,31247,3534589.0,Israel,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrsnw
4634,NRT,North European Oil Royality Trust Common Stock,$5.25,-0.01,-0.19%,43594,48250598.0,United States,NaN,Oil & Gas Production,Energy,/market-activity/stocks/nrt
4635,NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),$25.10,0.15,0.601%,21668,0.0,United States,2019.0,Diversified Financial Services,Finance,/market-activity/stocks/nruc
4636,NRXP,NRX Pharmaceuticals Inc. Common Stock,$0.44,0.0,0.00%,686619,36924604.0,United States,2017.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrxp
4637,NRXPW,NRX Pharmaceuticals Inc. Warrant,$0.1101,0.0051,4.857%,800,9239543.0,United States,2017.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nrxpw
4638,NRXS,Neuraxis Inc. Common Stock,$3.49,0.28,8.723%,19929,18460404.0,NaN,2023.0,NaN,NaN,/market-activity/stocks/nrxs
4639,NS,Nustar Energy L.P.  Common Units,$23.58,-0.05,-0.212%,932953,2968616904.0,United States,NaN,Natural Gas Distribution,Energy,/market-activity/stocks/ns
4640,NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,$26.03,0.095,0.366%,13364,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/ns^a
4680,NUVB,Nuvation Bio Inc. Class A Common Stock,$1.78,0.01,0.565%,448288,389720414.0,United States,2020.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nuvb
4641,NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,$25.84,-0.01,-0.039%,17989,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/ns^b
4642,NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,$26.02,0.0699,0.269%,11085,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/ns^c
4643,NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,$35.80,-0.4,-1.105%,649531,2974279466.0,United States,2015.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nsa
4644,NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),$23.34,0.02,0.086%,12536,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/nsa^a
4645,NSC,Norfolk Southern Corporation Common Stock,$258.01,1.82,0.71%,1207108,58279687879.0,United States,NaN,Railroads,Industrials,/market-activity/stocks/nsc
4646,NSIT,Insight Enterprises Inc. Common Stock,$185.45,0.67,0.363%,298112,6041373309.0,United States,1995.0,EDP Services,Technology,/market-activity/stocks/nsit
4647,NSP,Insperity Inc. Common Stock,$98.48,0.92,0.943%,336085,3672262771.0,United States,NaN,Professional Services,Consumer Discretionary,/market-activity/stocks/nsp
4648,NSPR,InspireMD Inc. Common Stock,$2.6296,-0.0604,-2.245%,8345,56666931.0,Israel,NaN,Medical/Dental Instruments,Health Care,/market-activity/stocks/nspr
4649,NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,$25.78,0.05,0.194%,7989,0.0,United States,NaN,Natural Gas Distribution,Energy,/market-activity/stocks/nss
4650,NSSC,NAPCO Security Technologies Inc. Common Stock,$44.74,0.42,0.948%,183281,1645626188.0,United States,NaN,Telecommunications Equipment,Telecommunications,/market-activity/stocks/nssc
4651,NSTS,NSTS Bancorp Inc. Common Stock,$9.75,0.0,0.00%,921,51823795.0,United States,2022.0,Savings Institutions,Finance,/market-activity/stocks/nsts
4652,NSYS,Nortech Systems Incorporated Common Stock,$11.6253,-0.5147,-4.24%,1833,31846079.0,United States,NaN,Industrial Machinery/Components,Technology,/market-activity/stocks/nsys
4653,NTAP,NetApp Inc. Common Stock,$87.40,1.37,1.592%,1602682,18007113508.0,United States,1995.0,Electronic Components,Technology,/market-activity/stocks/ntap
4654,NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,$30.09,-0.25,-0.824%,183659,1430148964.0,Bermuda,2016.0,Commercial Banks,Finance,/market-activity/stocks/ntb
4655,NTBL,Notable Labs Ltd. Ordinary Shares,$1.23,-0.04,-3.15%,42676,11092461.0,Israel,2014.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/ntbl
4656,NTCT,NetScout Systems Inc. Common Stock,$21.68,0.15,0.697%,535653,1540039949.0,United States,1999.0,EDP Services,Technology,/market-activity/stocks/ntct
4657,NTES,NetEase Inc. American Depositary Shares,$108.65,-0.19,-0.175%,715240,70049340719.0,China,NaN,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntes
4658,NTG,Tortoise Midstream Energy Fund Inc. Common Stock,$35.56,-0.18,-0.504%,14580,0.0,NaN,2010.0,Finance Companies,Finance,/market-activity/stocks/ntg
4659,NTGR,NETGEAR Inc. Common Stock,$14.84,0.18,1.228%,280938,440174449.0,United States,2003.0,Telecommunications Equipment,Utilities,/market-activity/stocks/ntgr
4660,NTIC,Northern Technologies International Corporation Common Stock,$13.69,0.15,1.108%,7931,129063830.0,United States,NaN,Industrial Specialties,Industrials,/market-activity/stocks/ntic
4661,NTIP,Network-1 Technologies Inc. Common Stock,$2.18,0.01,0.461%,5863,51514765.0,United States,NaN,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/ntip
4662,NTLA,Intellia Therapeutics Inc. Common Stock,$26.10,-1.08,-3.974%,2105434,2337382655.0,United States,2016.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/ntla
4663,NTNX,Nutanix Inc. Class A Common Stock,$58.76,0.42,0.72%,1842481,14260446537.0,United States,2016.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntnx
4664,NTR,Nutrien Ltd. Common Shares,$53.24,-0.91,-1.681%,2660006,26328891453.0,Canada,2004.0,Agricultural Chemicals,Industrials,/market-activity/stocks/ntr
4665,NTRA,Natera Inc. Common Stock,$70.46,-0.69,-0.97%,564882,8465887936.0,United States,2015.0,Medical Specialities,Health Care,/market-activity/stocks/ntra
4666,NTRB,Nutriband Inc. Common Stock,$2.40,-0.09,-3.614%,6600,18799560.0,United States,NaN,Industrial Specialties,Health Care,/market-activity/stocks/ntrb
4667,NTRS,Northern Trust Corporation Common Stock,$81.48,1.5,1.875%,1098172,16869323428.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/ntrs
4668,NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,$22.46,0.49,2.23%,17656,4650036870.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/ntrso
4669,NTST,NetSTREIT Corp. Common Stock,$17.27,0.23,1.35%,1261759,1264540659.0,United States,2020.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ntst
4670,NTWK,NetSol Technologies Inc. Common  Stock,$2.77,-0.1,-3.484%,27855,31552760.0,United States,NaN,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ntwk
4671,NTZ,Natuzzi S.p.A.,$6.29,-0.11,-1.719%,1177,69281891.0,Italy,1993.0,Home Furnishings,Consumer Discretionary,/market-activity/stocks/ntz
4672,NU,Nu Holdings Ltd. Class A Ordinary Shares,$10.22,-0.14,-1.351%,76814365,36792000000.0,Cayman Islands,2021.0,Finance: Consumer Services,Finance,/market-activity/stocks/nu
4673,NUE,Nucor Corporation Common Stock,$189.99,3.34,1.789%,1095606,46706951420.0,United States,NaN,Steel/Iron Ore,Industrials,/market-activity/stocks/nue
4674,NUKK,Nukkleus Inc. Common Stock,$0.90,-0.14,-13.462%,202394,462641432.0,China,2020.0,Blank Checks,Finance,/market-activity/stocks/nukk
4675,NUKKW,Nukkleus Inc. Warrants,$0.0477,-0.0018,-3.636%,1983,24519996.0,China,2020.0,Blank Checks,Finance,/market-activity/stocks/nukkw
4676,NURO,NeuroMetrix Inc. Common Stock,$3.11,0.17,5.782%,90222,3395109.0,United States,2004.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nuro
4677,NUS,Nu Skin Enterprises Inc. Common Stock,$12.58,0.29,2.36%,818412,621714696.0,United States,1996.0,Other Pharmaceuticals,Health Care,/market-activity/stocks/nus
4678,NUTX,Nutex Health Inc. Common Stock,$0.1177,-0.0003,-0.254%,1386025,78950994.0,United States,NaN,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/nutx
4679,NUV,Nuveen Municipal Value Fund Inc. Common Stock,$8.78,-0.02,-0.227%,422914,0.0,United States,1987.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nuv
4681,NUVL,Nuvalent Inc. Class A Common Stock,$87.26,4.03,4.842%,311889,5465102090.0,United States,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nuvl
4682,NUW,Nuveen AMT-Free Municipal Value Fund,$13.82,-0.01,-0.072%,49665,0.0,United States,2009.0,Investment Managers,Finance,/market-activity/stocks/nuw
4683,NUWE,Nuwellis Inc. Common Stock,$0.611,0.011,1.833%,1231965,1994094.0,United States,NaN,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/nuwe
4684,NUZE,NuZee Inc. Common Stock,$1.82,-0.11,-5.699%,1285,2332760.0,United States,NaN,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/nuze
4685,NVAC,NorthView Acquisition Corporation Common Stock,$11.49,0.0,0.00%,115,0.0,United States,2022.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvac
4686,NVACR,NorthView Acquisition Corporation Rights,$0.1101,-0.0098,-8.173%,1356,0.0,United States,2022.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvacr
4687,NVACW,NorthView Acquisition Corporation Warrant,$0.035,-0.01,-22.222%,800,0.0,United States,2022.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvacw
4688,NVAX,Novavax Inc. Common Stock,$5.29,0.41,8.402%,18601134,628400274.0,United States,NaN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/nvax
4689,NVCR,NovoCure Limited Ordinary Shares,$15.22,-0.02,-0.131%,1461886,1626426140.0,Jersey,2015.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvcr
4690,NVCT,Nuvectis Pharma Inc. Common Stock,$7.52,0.06,0.804%,86514,130295987.0,United States,2022.0, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/nvct
4691,NVDA,NVIDIA Corporation Common Stock,$788.17,2.79,0.355%,82704624,1970425000000.0,United States,1999.0,Semiconductors,Technology,/market-activity/stocks/nvda
4692,NVEC,NVE Corporation Common Stock,$81.36,-0.11,-0.135%,22371,393245505.0,United States,NaN,Semiconductors,Technology,/market-activity/stocks/nvec
4693,NVEE,NV5 Global Inc. Common Stock,$102.22,-6.69,-6.143%,117174,1624882680.0,United States,2013.0,Other Consumer Services,Consumer Discretionary,/market-activity/stocks/nvee
4694,NVEI,Nuvei Corporation Subordinate Voting Shares,$25.46,1.51,6.305%,560668,3542282822.0,Canada,NaN,Business Services,Consumer Discretionary,/market-activity/stocks/nvei
4695,NVFY,Nova Lifestyle Inc. Common Stock,$1.86,0.01,0.541%,10870,3040592.0,United States,NaN,Home Furnishings,Consumer Discretionary,/market-activity/stocks/nvfy
4696,NVG,Nuveen AMT-Free Municipal Credit Income Fund ,$11.85,0.03,0.254%,315700,0.0,United States,2002.0,Investment Managers,Finance,/market-activity/stocks/nvg
4697,NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),$15.18,-0.02,-0.132%,73619,1133791468.0,Isle of Man,2013.0,Marine Transportation,Consumer Discretionary,/market-activity/stocks/nvgs
4698,NVMI,Nova Ltd. Ordinary Shares,$161.82,-2.83,-1.719%,78244,4695019103.0,Israel,2000.0,Electronic Components,Technology,/market-activity/stocks/nvmi
4699,NVNI,Nvni Group Limited Ordinary Shares,$1.94,0.02,1.042%,2477,55088124.0,Cayman Islands,NaN,NaN,NaN,/market-activity/stocks/nvni
4700,NVNIW,Nvni Group Limited Warrants,$0.0381,-0.0118,-23.647%,912,1081885.0,Cayman Islands,NaN,Blank Checks,Finance,/market-activity/stocks/nvniw
4701,NVNO,enVVeno Medical Corporation Common Stock,$5.85,0.31,5.596%,150135,77904450.0,United States,2018.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvno
4702,NVO,Novo Nordisk A/S Common Stock,$123.45,-1.07,-0.859%,3757641,556759500000.0,Denmark,NaN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/nvo
4703,NVOS,Novo Integrated Sciences Inc. Common Stock,$0.70,-0.04,-5.405%,264232,12423824.0,United States,NaN,Industrial Machinery/Components,Industrials,/market-activity/stocks/nvos
4704,NVR,NVR Inc. Common Stock,$7584.75,51.46,0.683%,13832,24166128458.0,United States,1998.0,Homebuilding,Consumer Discretionary,/market-activity/stocks/nvr
4705,NVRI,Enviri Corporation Common Stock,$7.82,0.02,0.256%,422919,624298557.0,United States,NaN,Diversified Commercial Services,Miscellaneous,/market-activity/stocks/nvri
4706,NVRO,Nevro Corp. Common Stock,$15.30,-1.21,-7.329%,593185,553944074.0,United States,2014.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvro
4707,NVS,Novartis AG Common Stock,$103.90,1.1,1.07%,1768661,212375131145.0,Switzerland,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nvs
4708,NVST,Envista Holdings Corporation Common Stock,$22.65,-0.22,-0.962%,1648931,3885610467.0,United States,2019.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nvst
4709,NVT,nVent Electric plc Ordinary Shares ,$66.17,0.54,0.823%,1038786,10922629229.0,United Kingdom,2018.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/nvt
4710,NVTS,Navitas Semiconductor Corporation Common Stock,$5.70,-0.18,-3.061%,1854772,1017383048.0,United States,NaN,Semiconductors,Technology,/market-activity/stocks/nvts
4711,NVVE,Nuvve Holding Corp. Common Stock,$0.81,-0.0272,-3.249%,275801,1010485.0,China,2020.0,Oil Refining/Marketing,Energy,/market-activity/stocks/nvve
4712,NVVEW,Nuvve Holding Corp. Warrant,$0.0391,-0.0001,-0.255%,3241,48778.0,China,2020.0,Oil Refining/Marketing,Energy,/market-activity/stocks/nvvew
4713,NVX,NOVONIX Limited American Depository Shares,$2.23,-0.21,-8.607%,89930,1085805286.0,Australia,NaN,Industrial Machinery/Components,Miscellaneous,/market-activity/stocks/nvx
4714,NWBI,Northwest Bancshares Inc. Common Stock,$11.51,0.01,0.087%,463265,1462972312.0,United States,2009.0,Major Banks,Finance,/market-activity/stocks/nwbi
4715,NWE,NorthWestern Energy Group Inc. Common Stock,$49.10,-0.14,-0.284%,243658,3006993886.0,United States,NaN,Power Generation,Utilities,/market-activity/stocks/nwe
4716,NWFL,Norwood Financial Corp. Common Stock,$26.06,0.46,1.797%,12706,210287261.0,United States,NaN,Major Banks,Finance,/market-activity/stocks/nwfl
4717,NWG,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),$6.04,0.12,2.027%,1453800,26562325307.0,United Kingdom,2022.0,Commercial Banks,Finance,/market-activity/stocks/nwg
4718,NWGL,Nature Wood Group Limited American Depositary Shares,$15.90,1.9,13.571%,16258,0.0,China,2023.0,NaN,NaN,/market-activity/stocks/nwgl
4719,NWL,Newell Brands Inc. Common Stock,$7.25,-0.27,-3.59%,5869358,3003675000.0,United States,NaN,Plastic Products,Industrials,/market-activity/stocks/nwl
4720,NWLI,National Western Life Group Inc. Class A Common Stock,$486.25,1.29,0.266%,5393,1768014725.0,United States,NaN,Life Insurance,Finance,/market-activity/stocks/nwli
4721,NWN,Northwest Natural Holding Company Common Stock,$35.85,-3.91,-9.834%,912047,1318501015.0,United States,NaN,Oil/Gas Transmission,Utilities,/market-activity/stocks/nwn
4722,NWPX,Northwest Pipe Company Common Stock,$29.04,0.07,0.242%,26619,290812252.0,United States,1995.0,Steel/Iron Ore,Industrials,/market-activity/stocks/nwpx
4723,NWS,News Corporation Class B Common Stock,$27.58,-0.05,-0.181%,584168,15751465854.0,United States,NaN,Newspapers/Magazines,Consumer Discretionary,/market-activity/stocks/nws
4724,NWSA,News Corporation Class A Common Stock,$26.43,-0.08,-0.302%,2088355,15094678844.0,United States,NaN,Newspapers/Magazines,Consumer Discretionary,/market-activity/stocks/nwsa
4725,NWTN,NWTN Inc. Class B Ordinary Shares,$6.48,-0.23,-3.428%,15445,1854482176.0,United Arab Emirates,NaN,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/nwtn
4726,NX,Quanex Building Products Corporation Common Stock,$33.77,0.07,0.208%,74120,1117908336.0,United States,NaN,Metal Fabrications,Industrials,/market-activity/stocks/nx
4727,NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,$13.28,0.0,0.00%,11262,84472526.0,United States,1992.0,Investment Managers,Finance,/market-activity/stocks/nxc
4728,NXDT,NexPoint Diversified Real Estate Trust Common Stock,$6.54,0.02,0.307%,66168,247301794.0,United States,NaN,Investment Managers,Finance,/market-activity/stocks/nxdt
4729,NXDT^A,NexPoint Diversified Real Estate Trust 5.50% Series A Cumulative Preferred Shares ($25.00 liquidation preference per share),$15.79,0.12,0.766%,4134,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/nxdt^a
4730,NXE,Nexgen Energy Ltd. Common Shares,$6.83,-0.11,-1.585%,5552327,3355404111.0,Canada,2017.0,Other Metals and Minerals,Basic Materials,/market-activity/stocks/nxe
4731,NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,$34.77,0.05,0.144%,24201,90461596.0,NaN,2012.0,NaN,NaN,/market-activity/stocks/nxg
4732,NXGL,NexGel Inc Common Stock,$2.35,0.025,1.075%,17141,13436428.0,United States,2021.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nxgl
4733,NXGLW,NexGel Inc Warrant,$0.4022,0.0229,6.037%,2424,2299630.0,United States,2021.0,Medical/Dental Instruments,Health Care,/market-activity/stocks/nxglw
4734,NXJ,Nuveen New Jersey Qualified Municipal Fund ,$12.11,-0.02,-0.165%,38669,0.0,United States,2001.0,Finance/Investors Services,Finance,/market-activity/stocks/nxj
4735,NXL,Nexalin Technology Inc. Common Stock,$0.312,0.002,0.645%,21307,2320207.0,United States,2022.0,Medical Specialities,Health Care,/market-activity/stocks/nxl
4736,NXLIW,Nexalin Technology Inc. Warrant,$0.0254,-0.0066,-20.625%,7390,188889.0,United States,2022.0,Medical Specialities,Health Care,/market-activity/stocks/nxliw
4737,NXN,Nuveen New York Select Tax-Free Income Portfolio Common Stock,$11.7818,-0.1029,-0.866%,10341,46242328.0,United States,1992.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nxn
4738,NXP,Nuveen Select Tax Free Income Portfolio Common Stock,$14.64,-0.02,-0.136%,34503,685139014.0,United States,1992.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/nxp
4739,NXPI,NXP Semiconductors N.V. Common Stock,$238.85,-0.65,-0.271%,1817792,61566764444.0,Netherlands,2010.0,Semiconductors,Technology,/market-activity/stocks/nxpi
4740,NXPL,NextPlat Corp Common Stock,$1.4301,-0.0899,-5.914%,25837,26778045.0,United States,NaN,Telecommunications Equipment,Telecommunications,/market-activity/stocks/nxpl
4741,NXPLW,NextPlat Corp Warrants,$0.42,0.09,27.273%,101,7864330.0,United States,NaN,Telecommunications Equipment,Telecommunications,/market-activity/stocks/nxplw
4742,NXRT,NexPoint Residential Trust Inc. Common Stock,$29.32,-0.01,-0.034%,148016,752770857.0,United States,2015.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/nxrt
4743,NXST,Nexstar Media Group Inc. Common Stock,$163.69,-6.58,-3.864%,601183,5554168009.0,United States,2003.0,Broadcasting,Industrials,/market-activity/stocks/nxst
