337,Hendez Electronics Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
338,Harish Textile Engineers Ltd.,Textile - Machinery,58.0,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,52.55,58.00,28.50,60.90
339,Hybrid Financial Services Ltd.,,0.0,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown Third Support (LTP < S3),RSI indicating price strength ,No Threat for this stock,9.90,9.90,7.00,11.70
340,HT Media Ltd.,Printing & Publishing,29.98,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Highest Recovery from 52 Week Low ,No Threat for this stock,29.70,30.55,14.80,34.50
341,Huhtamaki India Ltd.,Packaging Materials-Containers & Packaging,338.15,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,329.35,341.00,187.50,355.00
342,Humming Bird Education Ltd.,Educational Institutions,530.0,Strong Annual EPS Growth,No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,530.00,530.00,50.00,733.15
343,Housing & Urban Development Corporation Ltd.,Finance - Housing,170.05,"Strong Momentum: Price above short, medium and long term moving averages",Companies with High Debt,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,160.30,178.30,40.40,178.30
344,Hutch Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
345,Hubtown Ltd.,Construction - Residential & Commercial Complexes,109.52,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,109.45,109.45,28.80,109.45
346,Hi-Klass Trading and Investmen Ltd.,Miscellaneous,0.0,New 52 Week High,Degrowth in Revenue and Profit,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,0.00,0.00,3.31,5.62
347,HI-TECH WINDING SYSTEMS LIMITE Ltd.,Paper & Forest Products,2.09,Company with No Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,1.92,2.09,1.30,4.29
348,HRB Floriculture Ltd.,Miscellaneous,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,10.25,64.50
349,HSBC InvestDirect (India) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
350,Hindustan Unilever Ltd.,Household & Personal Products,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,No Threat for this stock,2477.50,2523.00,2393.00,2769.65
351,HRH Next Services Ltd.,Miscellaneous,NaN,Strong Annual EPS Growth,Low Piotroski Score : Companies with weak financials,No Opportunity for this stock,No Threat for this stock,49.50,52.00,36.00,54.40
352,HS India Ltd.,"Hotel, Resort & Restaurants",18.23,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,18.11,19.45,8.91,20.84
353,HPIL Ltd.,Miscellaneous,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,128.00,136.65,72.40,146.65
354,Howard Hotels Ltd.,"Hotel, Resort & Restaurants",22.59,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,21.22,22.89,6.34,25.68
355,HPL Electric & Power Ltd.,Electric Equipment,282.95,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,282.00,294.90,75.15,325.00
356,Hoysala Blow Moulders (India) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
357,HCP Plastene Bulkpack RE Ltd.,Miscellaneous,4.32,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,4.32,4.32,1.40,10.00
358,HP Cotton Textiles Ltd.,Textiles & Apparel,162.0,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Turnaround companies- loss to profit QoQ ,No Threat for this stock,155.55,165.00,74.10,170.00
359,IDBI MF-Tax I NIT96 Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
360,HP Adhesives Ltd.,Diversified Chemicals,118.25,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,RSI indicating price strength ,No Threat for this stock,113.15,122.50,61.80,122.50
361,HPC Biosciences Ltd.,Agriculture,26.2,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,26.20,26.20,25.95,30.85
362,IMC Finance Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
363,IKIO Lighting Ltd.,Electronics - Components,337.8,Growth in Net Profit with increasing Profit Margin (QoQ),MFs decreased their shareholding last quarter,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,334.50,338.20,285.00,477.00
364,Ind Prakash (B) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
365,IDBI Grow I NIT 95 Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
366,I Power Solutions Ltd.,IT Services & Consulting,9.79,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Stock with Low PE (PE < = 10) ,No Threat for this stock,9.79,9.79,3.54,9.79
367,IDBI Gold Exchange Traded Fund Ltd.,Gold ETF,NaN,No Strength for this stock,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,No Threat for this stock,4570.00,4630.00,3471.00,5800.00
368,IVRCL Assets and Holdings Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
369,ITW Signode Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
370,Iykot Hitech Toolroom Ltd.,Engineering - Industrial Equipments,23.83,MACD Crossover Above Signal Line,Negative Breakdown First Support (LTP < S1),Stock with Low PE (PE < = 10) ,No Threat for this stock,21.60,23.83,13.83,29.36
371,ITT Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
372,IVRCL Ltd.,Construction - Infrastructure,0.39,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.37,0.39,0.37,1.50
373,ITETF Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,RSI indicating price strength ,No Threat for this stock,37.00,37.61,0.00,40.00
374,ITL Industries Ltd.,Engineering - Industrial Equipments,364.5,"Strong Momentum: Price above short, medium and long term moving averages",Declining Net Cash Flow : Companies not able to generate net cash,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,360.00,371.00,165.10,400.60
375,IZMO Ltd.,IT Services & Consulting,0.0,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,291.35,293.60,69.70,315.00
376,ITC Hotels Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
377,IVP Ltd.,Commodity Chemicals,244.5,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,237.00,248.90,112.00,290.00
378,ITL Finlease And Securities Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
379,ITCONS E Solutions Ltd.,Miscellaneous,45.15,MACD Crossover Above Signal Line,Low Piotroski Score : Companies with weak financials,No Opportunity for this stock,No Threat for this stock,45.15,45.15,33.01,55.78
380,ITC Bhadrachalam Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
381,ITI Ltd.,Telecommunication - Equipment,358.8,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,342.85,370.00,86.55,384.30
382,ITD Cementation India Ltd.,Construction - Infrastructure,324.75,"Strong Momentum: Price above short, medium and long term moving averages",MFs decreased their shareholding last quarter,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,313.00,328.00,93.20,328.00
383,ILandFS Investment Managers Ltd.,Finance - Investment,11.8,Effectively using its capital to generate profit - RoCE improving in last 2 years,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,11.65,12.10,5.65,14.75
384,ISPL Industries Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
385,Iswarshakti Holdings and Traders Ltd.,Finance - Investments,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,2.52,3.19
386,iStreet Network Ltd.,Speciality Retailers,2.92,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,No Threat for this stock,2.87,2.90,1.41,3.22
387,ITC Ltd.,Diversified,471.1,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,470.35,475.00,329.10,499.70
388,Ispat Profiles (India) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
389,ISL Consulting Ltd.,Finance - Stock Broking,28.1,Company with No Debt,High PE with Negative ROE,No Opportunity for this stock,No Threat for this stock,28.10,28.10,19.50,34.00
390,Ishita Drugs and Industries Ltd.,Pharmaceuticals & Drugs,74.96,Growth in Net Profit with increasing Profit Margin (QoQ),Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,73.00,78.70,41.10,88.90
391,NIPPON INDIA ETF NIFTY IT,ETF,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,38.97,39.45,27.56,40.00
392,ISMT Ltd.,Iron & Steel,92.8,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown First Support (LTP < S1),Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,91.95,94.95,55.50,105.00
393,IIFL Securities Ltd.,Finance - Investment,165.6,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of assets to generate profits - ROA declining in the last 2 years,Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,164.10,169.00,48.20,169.90
394,Ishwar Medical Services Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
395,Italian Jewellery Manufacturing Company Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
396,ITC Classic Finance Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
397,Jyotirgamya Enterprises Ltd.,Trading,40.2,New 52 Week High,Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Third Resistance ( LTP > R3) ,Profit to Loss Companies,40.20,40.20,32.55,40.20
398,IST Ltd.,Auto Ancillaries - Spare Parts & Accessories,905.55,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,871.00,921.00,395.00,923.95
399,Ishan International Ltd.,Engineering - Industrial Equipments,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,151.90,151.90,17.20,151.90
400,Jyoti Structures Ltd.,Infrastructure,26.41,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Positive Breakout Third Resistance ( LTP > R3) ,Red Flags: Firms linked to ongoing regulatory investigations/legal cases,26.25,26.25,5.15,26.25
401,Jyoti Resins and Adhesives Ltd.,Speciality Chemicals,NaN,Company with high TTM EPS Growth,MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,1535.00,1564.45,1055.60,1780.05
402,JVG Departmental Stores Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
403,JVL Agro Industries Ltd.,Vegetable Oils & Products,0.69,Company with high TTM EPS Growth,Big Deal (Insider and SAST) sells last month greater than 1% of total shares,Profit making Companies with High ROCE and Low PE ,Increasing Trend in Non-Core Income,0.69,0.75,0.29,1.33
404,Jyoti CNC Automation Ltd.,Misc. Commercial Services,441.5,Strong Annual EPS Growth,Red Flag: High Interest Payments Compared to Earnings,No Opportunity for this stock,No Threat for this stock,432.00,457.95,331.00,484.00
405,Jyoti Overseas Ltd.,Textiles - Weaving,0.53,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.53,0.53,0.53,0.55
406,Justride Enterprises Ltd.,Miscellaneous,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,156.10,156.10,9.50,156.10
407,Jyoti Ltd.,Electric Equipment,48.24,Effectively using its capital to generate profit - RoCE improving in last 2 years,Inefficient use of shareholder funds - ROE declining in the last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,47.12,51.69,13.93,65.96
408,Jyothi Infraventures Ltd.,Finance - Investments,5.84,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,5.84,5.84,5.59,12.10
409,Just Dial Ltd.,Online Services,853.05,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,837.35,852.50,565.00,949.45
410,Jyothy Labs Ltd.,Household & Personal Products,521.65,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,519.30,536.25,180.15,536.25
411,Jyoti Poly-Vinyl Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
412,Jupiter Wagons Ltd.,Auto Ancillaries - Others,415.3,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,407.60,419.05,85.20,419.05
413,Jupiter Infomedia Ltd.,BPO/ITeS,44.4,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,No Threat for this stock,44.40,45.65,15.05,57.98
414,Jumbo Bag Ltd.,Packaging - Sacks and Bags,39.0,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,38.64,41.90,17.01,42.69
415,Jubilant Pharmova Ltd.,Pharmaceuticals & Drugs,571.5,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,570.05,578.05,268.90,598.20
416,Jupiter Bioscience Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
417,Jupiter Life Line Hospitals Ltd.,Hospital & Healthcare Services,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,No Threat for this stock,1093.70,1124.65,735.00,1221.00
418,Jumbo Finance Ltd.,Finance - Investments,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,0.00,0.00
419,Jyothy Consumer Products Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
420,Jubilant Industries  Ltd.,Pesticides & Agrochemicals,580.85,Efficient in managing Assets to generate Profits - ROA improving since last 2 year,Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,581.85,589.00,360.00,746.00
421,Jullundur Motor Agency Delhi Ltd.,Auto Ancillaries - Spare Parts & Accessories,NaN,High growth stocks with promoters increasing shareholding,Negative Breakdown First Support (LTP < S1),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,100.30,105.60,59.00,108.70
422,Nippon India ETF Nifty Next 50 Junior BeES,ETF,580.63,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,578.80,599.05,384.60,599.95
423,Juggilal Kamalpat Cotton Spinning & Wvg Mills Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
424,Jubilant Foodworks Ltd.,Consumer Food,525.9,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown First Support (LTP < S1),Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,525.20,535.85,412.10,586.95
425,Kwality Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,499.0,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Highest Recovery from 52 Week Low ,No Threat for this stock,495.00,524.00,248.00,525.00
426,Jupiter Industries and Leasing Ltd.,Finance - Leasing & Hire Purchase,3.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,3.45,3.45,3.14,4.06
427,JTEKT India  Ltd.,Auto Ancillaries - Gears,169.45,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,161.00,172.00,95.25,182.30
428,JSW Steel Ltd.,Iron & Steel,812.75,Growth in Net Profit with increasing Profit Margin (QoQ),Promoters increased pledged shares QoQ,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,811.30,822.80,649.05,895.75
429,Jubilant Ingrevia Ltd.,Speciality Chemicals,478.6,Company with Low Debt,Degrowth in Revenue and Profit,No Opportunity for this stock,No Threat for this stock,472.50,483.00,350.45,524.70
430,KM Capital Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
431,Kuwer Industries Ltd.,Plastic Products - Others,13.5,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,No Threat for this stock,13.50,14.43,6.80,15.37
432,Kyra Landscapes Ltd.,Construction & Contracting - Real Estate,0.19,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.19,0.19,0.19,0.27
433,Kwality Credit & Leasing Ltd.,Finance - NBFC,7.6,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,7.60,7.60,7.57,9.13
434,KZ Leasing and Finance Ltd.,Finance - NBFC,0.0,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,31.92,31.92,12.68,34.10
435,Kutch Minerals Ltd.,Specialty Mining & Metals,27.6,Company with Low Debt,Red Flag: High Interest Payments Compared to Earnings,No Opportunity for this stock,No Threat for this stock,27.45,28.60,17.67,32.03
436,Kutch Salt & Allied Industries Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
437,Kusum Ingots and Alloys Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
438,Kushal  Ltd.,Paper & Forest Products,2.24,Company with Low Debt,Negative Breakdown Second Support (LTP < S2),Stock with Low PE (PE < = 10) ,No Threat for this stock,2.14,2.36,1.94,9.36
439,Kwality Ltd.,Consumer Food,2.14,Rising Net Cash Flow and Cash from Operating activity,Negative Breakdown Third Support (LTP < S3),Profit making Companies with High ROCE and Low PE ,Upcoming Results for Nifty500 with Declining Share Price Over the Week,2.14,2.31,1.25,5.97
440,Kusum Ingots & Alloys Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
441,Kusum Iron & Steel Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
442,Kusum Agrotech Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
443,Krishna Institute of Medical Sciences Ltd.,Hospital & Healthcare Services,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,2045.30,2079.00,1282.00,2229.90
444,Kunal Engineering Company Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
445,Kushal Diamonds Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
446,Kush Industries Ltd.,Textiles,8.1,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Turnaround companies- loss to profit QoQ ,No Threat for this stock,8.10,8.10,4.53,9.00
447,Kundan Edifice Ltd.,Electric Equipment,NaN,Effectively using its capital to generate profit - RoCE improving in last 2 years,No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,230.00,239.45,10.00,278.35
448,Kunststoffe Industries Ltd.,Plastics - Tubes/Pipes/Hoses & Fittings,36.0,"Strong Momentum: Price above short, medium and long term moving averages",Declining Revenue every quarter for the past 2 quarters,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,35.69,36.00,19.05,38.00
450,Kusam Electrical Industries Ltd.,Consumer Goods - Electronic,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,0.00,0.00
451,Kumars Metallurgical Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
452,JTL Industries Ltd.,Iron & Steel,247.1,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,243.90,249.45,142.05,267.40
453,Kuber Floritech Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
454,Kumbhat Financial Services Ltd.,Finance - Leasing & Hire Purchase,16.4,Company with high TTM EPS Growth,No weakness for this stock,Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,16.40,17.22,10.65,22.02
455,Kumars Cotex Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
456,Kumar Wire Cloth Manufacturing Company Ltd.,Textiles & Apparel,40.75,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,38.85,40.75,29.80,47.75
457,Kuber Udyog Ltd.,Finance - NBFC,8.5,Strong Annual EPS Growth,Red Flag: High Interest Payments Compared to Earnings,Highest Recovery from 52 Week Low ,No Threat for this stock,8.50,8.55,1.01,10.77
458,Kumaka Industries Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
459,Kuberan Global Edu Solutions Ltd.,,13.6,Company with No Debt,Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,No Threat for this stock,13.60,13.60,,None
460,Kuber Auto General Finance and Leasing Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
461,Kukar Sons (Indo French) Exports Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
494,LTFINNCDIV Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,1043.00,1043.00,1021.07,1138.00
462,Lynx Machinery Ltd.,Engineering - Industrial Equipments,103.55,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Stock with Low PE (PE < = 10) ,No Threat for this stock,103.55,103.55,24.55,109.05
463,Lympha Laboratories Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
464,LIC MF G-sec LT ETF,ETF,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,No Opportunity for this stock,No Threat for this stock,24.51,24.73,22.11,26.75
465,Lynx Optics Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
466,Lypsa Gems and Jewellery Ltd.,Diamond  &  Jewellery,6.85,Company with Low Debt,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Highest Recovery from 52 Week Low ,No Threat for this stock,6.75,6.95,3.25,8.00
467,L&T Finance Holdings Ltd.,Finance - NBFC,167.2,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,167.00,169.80,78.95,174.95
468,Lyka Labs Ltd.,Pharmaceuticals & Drugs,119.6,Growth in Net Profit with increasing Profit Margin (QoQ),Negative Breakdown First Support (LTP < S1),Stock with Low PE (PE < = 10) ,No Threat for this stock,118.50,122.90,88.50,155.90
469,Lynx India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
470,Lupin Ltd.,Pharmaceuticals & Drugs,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,Brokers upgraded recommendation or target price in the past three months ,No Threat for this stock,1421.30,1448.80,628.00,1448.80
471,Lyons Industrial Enterprises Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
472,Lupin Laboratories Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
473,Lykis Ltd.,Household & Personal Products,60.24,Strong Annual EPS Growth,Decline in Quarterly Net Profit with falling Profit Margin (YoY),Stock with Low PE (PE < = 10) ,No Threat for this stock,59.66,61.60,41.55,135.95
474,Lustre Tiles Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
475,Luharuka Media & Infra Ltd.,"Film Production, Distribution & Entertainment",6.06,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),Highest Recovery from 52 Week Low ,No Threat for this stock,6.06,6.06,2.60,6.72
476,Lux Industries Ltd.,Textiles & Apparel,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,1268.10,1281.95,1111.00,1719.55
477,LWS Knitwear Ltd.,Textiles & Apparel,0.0,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Negative Breakdown Third Support (LTP < S3),Negative to Positive growth in Sales and Profit with Strong Price momentum ,No Threat for this stock,24.70,24.70,11.00,32.66
478,Luminaire Technologies Ltd.,Computers - Software Medium & Small,0.2,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.20,0.20,0.19,0.35
